MIB-MODULE,MIB File,OID,Name,Recommended Action,Comments,Description,Trigger Description,Dependency,cleartime In Days
ILO,ILO,.1.3.6.1.4.1.232.0.3034,cpqDa6LogDrvStatusChange ,Information,,Logical Drive Status Change;This trap signifies that the agent has detected a change in thestatus of a drive array logical drive;  The variablecpqDaLogDrvStatus indicates the current logical drive status;,Da6-Logical Drive Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3033,cpqDa6CntlrStatusChange ,Information,,Controller Status Change;This trap signifies that the agent has detected a change inthe status of a drive array controller;  The variablecpqDaCntlrBoardStatus indicates the current controller status;User Action; If cpqDaCntlrBoardStatus is 'generalFailure(;)'; youmay need to reboot the server or replace the controller;After the system is rebooted; check the variablecpqDaCntlrLastLockupCode for the controller?s last lockup code;If cpqDaCntlrBoardStatus is 'cableProblem(;)'; check the cableconnections between the controller and the storage system; IfcpqDaCntlrBoardStatus is 'cacheModuleMissing(;)'; the arraycontroller is operating in an unsupported configuration andrequires that a cache module be attached to the controller;,Da6-Controller Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3038,cpqDa6AccelStatusChange ,Information,,Cache Module Board Status Change;This trap signifies that the agent has detected a change inthe status of a cache module board;  The currentstatus is represented by the variable cpqDaAccelStatus;User Action; If cpqDaAccelStatus is 'permDisabled(;)'; you mayneed to replace the cache module board; If cpqDaAccelStatus is'cacheModFlashMemNotAttached(;)'; install the flash memory;,Da6-Cache Module Board Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3040,cpqDa6AccelBatteryFailed ,Critical,,Cache Module Board Backup Power Source Failed;This trap signifies that the agent has detected a backuppower source failure associated with the cache moduleboard; The backup power source is indicated bycpqDaAccelBackupPowerSource;User Action; Replace the Backup Power Source;,Da6-Cache Module Board Backup Power Source Failed,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3039,cpqDa6AccelBadDataTrap ,Average,,Cache Module Board Bad Data;This trap signifies that the agent has detected a cachemodule board that has lost backup power;  Ifdata was being stored in the cache module memory when theserver lost power; that data has been lost; The backup powersource is indicated by cpqDaAccelBackupPowerSource;User Action; Verify that no data has been lost;,Da6-Cache Module Board Bad Data has lost backup power;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3030,cpqDa5PhyDrvThreshPassedTrap ,Average,,Physical Drive Threshold Passed;This trap signifies that the agent has detected a factory threshold associated with one of the physical drive objectson a drive array has been exceeded;User Action; Replace the physical drive;,Da5-actory threshold associated with one of the physical drive objectson a drive array has been exceeded,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3029,cpqDa5PhyDrvStatusChange ,Information,,Physical Drive Status Change;This trap signifies that the agent has detected a change in thestatus of a drive array physical drive;  The variablecpaDaPhyDrvStatus indicates the current physical drive status;User Action; If the physical drive status is failed(;) orpredictiveFailure(;); replace the drive;,Da5-Physical Drive Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3028,cpqDa5CntlrStatusChange ,Information,,Controller Status Change;This trap signifies that the agent has detected a change inthe status of a drive array controller;  The variablecpqDaCntlrBoardStatus indicates the current controller status;User Action; If the board status is generalFailure(;); youmay need to replace the controller;  If the board status iscableProblem(;); check the cable connections between thecontroller and the storage system;,Da5-Controller Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3025,cpqDa5AccelStatusChange ,Information,,Accelerator Board Status Change;This trap signifies that the agent has detected a change inthe status of an array accelerator cache board;  The currentstatus is represented by the variable cpqDaAccelStatus;User Action; If the accelerator board status is permDisabled(;);you may need to replace the accelerator board;,Da5-Accelerator Board Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3027,cpqDa5AccelBatteryFailed ,Critical,,Accelerator Board Battery Failed;This trap signifies that the agent has detected a batteryfailure associated with the array accelerator cache board;User Action; Replace the Accelerator Cache Board;,Da5-Accelerator Board Battery Failed;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3026,cpqDa5AccelBadDataTrap ,Average,,Accelerator Board Bad Data;This trap signifies that the agent has detected an arrayaccelerator cache board that has lost battery power;  Ifdata was being stored in the accelerator cache memory when theserver lost power; that data has been lost;User Action; Verify that no data has been lost;,Da5-Accelerator Board Bad Data,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3017,cpqDa4SpareStatusChange ,Information,,Spare Drive Status Change;This trap signifies that the agent has detected a change in thestatus of a drive array spare drive;  The variablecpqDaSpareStatus indicates the current spare drive status;User Action; If the spare drive status is failed; replacethe drive;,Da4-Spare Drive Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3019,cpqDa4PhyDrvThreshPassedTrap ,Average,,Physical Drive Threshold Passed;This trap signifies that the agent has detected a factorythreshold associated with one of the physical drive objects ona drive array has been exceeded;User Action; If the physical drive is predicting failure;replace the drive;,Da4-Physical Drive Threshold Passed,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3018,cpqDa4PhyDrvStatusChange ,Information,,Physical Drive Status Change;This trap signifies that the agent has detected a change in thestatus of a drive array physical drive;  The variablecpaDaPhyDrvStatus indicates the current physical drive status;User Action; If the physical drive failed or predictingfailure; replace the drive;,Da4-Physical Drive Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3009,cpqDa3SpareStatusChange ,Information,,Spare Drive Status Change;This trap signifies that the agent has detected a change in thestatus of a drive array spare drive;  The variablecpqDaSpareStatus indicates the current spare drive status;  Thevariable cpqDaSpareBusNumber indicates the SCSI bus numberassociated with this drive;,Da3-Spare Drive Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3011,cpqDa3PhyDrvThreshPassedTrap ,Average,,Physical Drive Threshold Passed;This trap signifies that the agent has detected a factorythreshold associated with one of the physical drive objects ona drive array has been exceeded;  The variablecpqDaPhyDrvBusNumber indicates the SCSI bus number associatedwith the drive;,Da3-Physical Drive Threshold Passed,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3010,cpqDa3PhyDrvStatusChange ,Information,,Physical Drive Status Change;This trap signifies that the agent has detected a change in thestatus of a drive array physical drive;  The variablecpaDaPhyDrvStatus indicates the current physical drive status;The variable cpqDaPhyDrvBusNumber indicates the SCSI bus numberassociated with this drive;,Da3-Physical Drive Status Change;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3008,cpqDa3LogDrvStatusChange ,Information,,Logical Drive Status Change;This trap signifies that the agent has detected a change in thestatus of a drive array logical drive;  The variablecpqDaLogDrvStatus indicates the current logical drive status;,Da3-Logical Drive Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3012,cpqDa3AccelStatusChange ,Information,,Accelerator Board Status Change;This trap signifies that the agent has detected a change in thecpqDaAccelStatus of an array accelerator cache board;  Thecurrent status is represented by the variable cpqDaAccelStatus;,Da3-Accelerator Board Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3014,cpqDa3AccelBatteryFailed ,Critical,,Accelerator Board Battery Failed;This trap signifies that the agent has detected a batteryfailure associated with the array accelerator cache board;  Thecurrent battery status is indicated by the cpqDaAccelBatteryvariable;,Da3-Accelerator Board Battery Failed,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3013,cpqDa3AccelBadDataTrap ,Average,,Accelerator Board Bad Data;This trap signifies that the agent has detected an arrayaccelerator cache board that has lost battery power;  If datawas being stored in the accelerator memory when the server lostpower; that data has been lost;,Da3-Accelerator Board Bad Data,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3031,cpqDa2TapeLibraryStatusChange ,Information,,Tape Library Status Change;This trap signifies that the agent has detected a change inthe status of a tape library;  The variablecpqDaTapeLibraryStatus indicates the current tape librarystatus;  The variable cpqDaTapeLibraryScsiTarget indicatesthe SCSI ID of the tape library;User Action; If the tape library is failed; check the tapelibrary front panel;,Da2-Tape Library Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3032,cpqDa2TapeDriveStatusChange ,Information,,Tape Drive Status Change;This trap signifies that the agent has detected a change inthe status of a tape drive;  The variable cpqDaTapeDrvStatusindicates the current tape status;  The variablecpqDaTapeDrvScsiIdIndex indicates the the SCSI ID of the tapedrive;User Action; If the tape is failed; check the tape andall SCSI connections;,Da2-Tape Drive Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3002,cpqDa2SpareStatusChange ,Information,,Spare Drive Status Change;This trap signifies that the agent has detected a change in thestatus of a drive array spare drive;  The variablecpqDaSpareStatus indicates the current spare drive status;The variable cpqDaSpareBusNumber indicates the SCSI bus numberassociated with this drive;,Da2-Spare Drive Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3004,cpqDa2PhyDrvThreshPassedTrap ,Average,,Physical Drive Threshold Passed;This trap signifies that the agent has detected a factorythreshold associated with one of the physical drive objects ona drive array has been exceeded;  The variablecpqDaPhyDrvBusNumber indicates the SCSI bus number associatedwith the drive;,Da2-Physical Drive Threshold Passed,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3003,cpqDa2PhyDrvStatusChange ,Information,,Physical Drive Status Change;This trap signifies that the agent has detected a change in thestatus of a drive array physical drive;  The variablecpaDaPhyDrvStatus indicates the current physical drive status;The variable cpqDaPhyDrvBusNumber indicates the SCSI bus numberassociated with this drive;,Da2-Physical Drive Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3001,cpqDa2LogDrvStatusChange ,Information,,Logical Drive Status Change;This trap signifies that the agent has detected a change in thestatus of a drive array logical drive;  The variablecpqDaLogDrvStatus indicates the current logical drive status;,Da2-Logical Drive Status Chang,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3005,cpqDa2AccelStatusChange ,Information,,Accelerator Board Status Change;This trap signifies that the Insight Agent has detected achange in the cpqDaAccelStatus of array accelerator cache;The current status is represented by the variablecpqDaAccelStatus;,Da2-Accelerator Board Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3007,cpqDa2AccelBatteryFailed ,Critical,,Accelerator Board Battery Failed;This trap signifies that the agent has detected a batteryfailure associated with the array accelerator cache board;  Thecurrent battery status is indicated by the cpqDaAccelBatteryvariable;,Da2-Accelerator Board Battery Failed,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3006,cpqDa2AccelBadDataTrap ,Average,,Accelerator Board Bad Data;This trap signifies that the agent has detected an arrayaccelerator cache board that has lost battery power;  If datawas being stored in the accelerator memory when the server lostpower; that data has been lost;,Da2-Accelerator Board Bad Data,NONE,3d
